Order_ID,Customer_ID,Restaurant_ID,Order_Date,City,Order_Value,Payment_Method,Rating,Delivery_Time(min)
O4984,C870,R230,2023-11-21,Hyderabad,737.26,Debit Card,3,49
O4985,C339,R290,2023-04-03,Delhi,1184.73,UPI,4,32
O4986,C797,R292,2023-11-16,Delhi,720.75,Debit Card,3,49
O4987,C421,R326,2023-10-07,Hyderabad,138.03,Debit Card,3,47
O4988,C372,R215,2023-07-23,Chennai,1094.15,Credit Card,3,21
O4989,C855,R253,2023-05-06,Hyderabad,1338.76,UPI,1,48
O4990,C403,R339,2023-01-05,Pune,819.47,UPI,2,24
O4991,C422,R219,2024-09-05,Chennai,913.55,UPI,3,38
O4992,C190,R281,2024-03-25,Bangalore,328.11,Credit Card,3,39
O4993,C656,R308,2024-05-11,Hyderabad,408.9,COD,4,58
O4994,C339,R312,2023-11-05,Chennai,429.24,UPI,2,41
O4995,C581,R216,2023-09-20,Mumbai,703.04,COD,4,20
O4996,C584,R348,2023-05-02,Pune,1399.4,Net Banking,4,22
O4997,C691,R325,2023-10-06,Bangalore,830.5,Credit Card,3,35
O4998,C709,R202,2023-11-28,Chennai,368.94,COD,5,55
O4999,C525,R216,2023-01-11,Mumbai,472.52,UPI,2,33
O5000,C378,R249,2023-08-11,Chennai,637.62,UPI,4,48
O5001,C787,R321,2023-08-25,Mumbai,972.56,COD,5,53
O5002,C361,R289,2023-11-09,Bangalore,716.05,COD,5,57
O5003,C519,R286,2024-01-30,Pune,649.42,Net Banking,4,37
O5004,C433,R205,2024-09-16,Mumbai,890.62,Credit Card,3,27
O5005,C799,R254,2024-07-13,Delhi,438.57,Debit Card,1,56
O5006,C465,R346,2023-09-29,Bangalore,210.46,Net Banking,4,53
O5007,C421,R301,2024-08-07,Bangalore,134.18,Net Banking,3,42
O5008,C671,R228,2024-05-18,Hyderabad,451.76,Net Banking,2,20
O5009,C590,R310,2023-03-29,Pune,228.23,UPI,3,26
O5010,C190,R209,2024-08-21,Delhi,570.88,COD,5,17
O5011,C520,R290,2023-07-03,Delhi,1182.11,Credit Card,2,34
O5012,C699,R228,2024-08-03,Hyderabad,1102.81,UPI,2,55
O5013,C891,R244,2024-07-04,Mumbai,955.3,Net Banking,1,56
O5014,C615,R250,2023-01-09,Mumbai,1293.5,Credit Card,1,59
O5015,C411,R300,2023-09-08,Delhi,494.89,UPI,4,22
O5016,C289,R327,2024-03-30,Pune,1339.08,Debit Card,3,40
O5017,C809,R210,2023-03-12,Mumbai,658.93,Net Banking,4,52
O5018,C769,R281,2023-11-05,Bangalore,661.25,UPI,1,42
O5019,C292,R327,2023-06-16,Chennai,667.49,UPI,5,49
O5020,C265,R205,2023-01-07,Hyderabad,237.33,Net Banking,1,58
O5021,C687,R266,2024-03-17,Pune,1465.69,Debit Card,3,55
O5022,C365,R261,2023-01-31,Mumbai,293.91,COD,5,55
O5023,C355,R332,2024-01-11,Chennai,577.24,Debit Card,4,57
O5024,C223,R336,2024-08-13,Delhi,547.02,Net Banking,4,52
O5025,C320,R227,2023-04-15,Hyderabad,204.55,COD,1,16
O5026,C461,R237,2023-12-18,Mumbai,313.16,UPI,1,21
O5027,C699,R242,2023-06-07,Delhi,162.8,Debit Card,4,55
O5028,C381,R316,2024-03-31,Mumbai,509.37,Debit Card,4,39
O5029,C376,R348,2024-08-18,Hyderabad,1313.32,COD,2,46
O5030,C335,R245,2023-01-22,Bangalore,575.22,UPI,3,26
O5031,C500,R248,2023-11-01,Bangalore,273.17,Debit Card,2,25
O5032,C247,R238,2024-04-07,Chennai,1003.97,COD,2,24
O5033,C507,R270,2023-07-14,Delhi,1495.24,Debit Card,4,49
O5034,C680,R326,2023-05-02,Bangalore,425.25,UPI,3,58
O5035,C125,R348,2023-11-04,Hyderabad,491.4,UPI,4,18
O5036,C109,R200,2023-12-04,Delhi,1460.59,Credit Card,2,56
O5037,C173,R335,2024-08-10,Mumbai,350.29,COD,2,16
O5038,C542,R268,2024-04-30,Pune,815.7,Net Banking,4,58
O5039,C798,R229,2023-01-03,Mumbai,435.51,Debit Card,1,42
O5040,C104,R314,2023-09-15,Hyderabad,1405.29,UPI,1,57
O5041,C855,R207,2024-07-18,Chennai,1474.13,Debit Card,4,28
O5042,C190,R312,2023-04-27,Delhi,1240.58,Debit Card,5,58
O5043,C789,R218,2024-06-21,Mumbai,540.7,Net Banking,5,43
O5044,C504,R258,2023-09-29,Delhi,664.88,UPI,1,16
O5045,C648,R278,2023-10-15,Bangalore,439.23,Credit Card,3,48
O5046,C523,R235,2023-12-15,Pune,1347.06,COD,2,47
O5047,C499,R254,2024-05-24,Hyderabad,1380.38,Debit Card,3,34
O5048,C783,R243,2024-05-12,Mumbai,686.42,Net Banking,1,44
O5049,C718,R276,2023-03-31,Pune,1019.15,Net Banking,4,56
O5050,C505,R277,2024-04-25,Hyderabad,331.77,COD,5,40
O5051,C193,R300,2023-10-18,Hyderabad,708.91,COD,1,34
O5052,C196,R229,2024-07-21,Chennai,984.1,UPI,3,15
O5053,C752,R238,2024-09-06,Bangalore,639.56,Debit Card,3,15
O5054,C538,R212,2023-11-27,Chennai,600.64,Debit Card,1,39
O5055,C502,R321,2024-06-21,Chennai,101.4,COD,2,47
O5056,C665,R343,2024-09-02,Delhi,1226.01,Credit Card,3,37
O5057,C800,R311,2024-08-05,Delhi,1345.07,Debit Card,2,25
O5058,C615,R244,2024-01-08,Pune,1457.25,Net Banking,2,58
O5059,C722,R318,2024-07-02,Bangalore,1106.98,COD,4,29
O5060,C725,R234,2023-06-23,Hyderabad,868.31,Debit Card,1,28
O5061,C396,R206,2023-03-19,Bangalore,477.0,UPI,1,15
O5062,C328,R309,2023-07-08,Bangalore,1499.02,COD,2,47
O5063,C752,R313,2024-03-22,Pune,925.65,Net Banking,4,20
O5064,C414,R250,2023-01-22,Delhi,1053.62,UPI,3,37
O5065,C828,R245,2023-04-12,Bangalore,1055.37,COD,3,40
O5066,C170,R219,2023-04-14,Bangalore,1283.35,COD,1,17
O5067,C157,R295,2023-02-09,Bangalore,113.54,Debit Card,2,20
O5068,C846,R237,2024-01-26,Mumbai,408.35,UPI,4,54
O5069,C638,R303,2023-01-27,Bangalore,1031.75,COD,4,39
O5070,C414,R231,2023-01-24,Bangalore,1353.2,Net Banking,3,31
O5071,C717,R257,2024-09-18,Hyderabad,1059.47,UPI,3,42
O5072,C659,R347,2024-01-22,Chennai,678.89,Debit Card,5,46
O5073,C539,R281,2023-10-13,Mumbai,606.18,Credit Card,5,43
O5074,C184,R249,2023-09-18,Bangalore,1133.13,COD,2,37
O5075,C766,R251,2023-09-25,Chennai,1137.73,Credit Card,5,55
O5076,C804,R285,2024-01-22,Bangalore,949.88,COD,4,30
O5077,C241,R314,2024-10-03,Pune,508.05,Debit Card,5,46
O5078,C795,R349,2023-06-15,Pune,1395.22,Debit Card,1,40
O5079,C811,R252,2023-08-18,Chennai,872.63,Debit Card,1,47
O5080,C553,R265,2023-04-03,Mumbai,1206.69,Debit Card,3,33
O5081,C643,R316,2023-04-25,Hyderabad,400.03,UPI,3,55
O5082,C416,R242,2024-05-07,Mumbai,581.66,UPI,2,31
O5083,C332,R281,2024-08-29,Mumbai,1324.41,COD,1,52
O5084,C695,R263,2023-02-01,Pune,170.15,UPI,2,28
O5085,C803,R336,2024-02-13,Pune,817.24,COD,2,32
O5086,C641,R312,2023-10-29,Hyderabad,774.39,UPI,5,35
O5087,C523,R334,2023-04-17,Bangalore,1151.72,UPI,3,53
O5088,C230,R253,2023-11-27,Hyderabad,494.65,UPI,2,56
O5089,C154,R264,2024-06-29,Bangalore,406.69,Net Banking,2,53
O5090,C474,R201,2023-12-26,Chennai,1396.59,Debit Card,3,42
O5091,C146,R331,2023-09-21,Chennai,900.39,Net Banking,3,34
O5092,C569,R277,2024-02-04,Delhi,246.57,UPI,1,20
O5093,C416,R231,2023-01-03,Pune,370.25,UPI,3,40
O5094,C718,R299,2023-03-13,Delhi,1498.36,Net Banking,5,20
O5095,C354,R329,2023-06-25,Delhi,373.85,COD,1,53
O5096,C584,R303,2023-09-14,Pune,954.67,Debit Card,2,40
O5097,C545,R341,2023-09-23,Delhi,688.18,COD,5,31
O5098,C104,R347,2023-04-30,Mumbai,1339.84,Debit Card,5,54
O5099,C172,R288,2023-11-03,Bangalore,1157.24,Credit Card,1,16
O5100,C339,R248,2023-03-08,Hyderabad,935.73,Debit Card,2,35
O5101,C816,R335,2023-10-13,Pune,115.03,COD,1,21
O5102,C219,R348,2023-12-09,Mumbai,1331.71,Debit Card,4,58
O5103,C685,R286,2024-10-08,Chennai,722.53,Credit Card,4,34
O5104,C877,R207,2023-05-15,Hyderabad,1404.21,Credit Card,1,17
O5105,C742,R300,2023-02-12,Hyderabad,793.75,UPI,2,50
O5106,C300,R215,2024-08-30,Hyderabad,1071.91,Credit Card,2,57
O5107,C833,R239,2023-03-10,Delhi,197.01,Net Banking,3,58
O5108,C183,R305,2023-02-23,Delhi,1143.21,COD,5,33
O5109,C493,R226,2024-01-19,Delhi,573.19,Net Banking,1,44
O5110,C822,R303,2023-11-17,Delhi,591.9,Net Banking,5,25
O5111,C629,R304,2023-05-21,Mumbai,266.12,COD,5,27
O5112,C450,R345,2024-07-13,Delhi,305.6,Net Banking,4,47
O5113,C343,R234,2023-09-12,Pune,360.06,Net Banking,4,52
O5114,C414,R312,2024-02-01,Hyderabad,559.49,Net Banking,1,16
O5115,C521,R251,2024-09-23,Mumbai,1348.76,Credit Card,1,37
O5116,C368,R342,2024-01-24,Chennai,615.56,COD,2,34
O5117,C874,R252,2023-03-29,Delhi,1114.11,COD,1,44
O5118,C850,R290,2024-07-15,Chennai,215.85,COD,2,29
O5119,C808,R280,2024-01-10,Hyderabad,927.54,Net Banking,2,16
O5120,C457,R303,2023-08-23,Mumbai,774.65,Credit Card,1,44
O5121,C673,R265,2023-04-25,Hyderabad,1469.14,COD,2,39
O5122,C828,R312,2024-05-23,Chennai,1284.69,Debit Card,5,18
O5123,C795,R230,2023-11-09,Mumbai,736.76,COD,2,15
O5124,C450,R260,2024-07-15,Bangalore,1185.2,UPI,5,22
O5125,C193,R300,2023-06-02,Mumbai,370.25,Debit Card,5,28
O5126,C173,R304,2023-09-23,Delhi,887.27,COD,5,25
O5127,C575,R297,2023-11-09,Chennai,204.47,Net Banking,3,38
O5128,C630,R233,2024-07-23,Hyderabad,587.32,COD,3,38
O5129,C795,R258,2023-11-28,Hyderabad,416.21,Credit Card,2,46
O5130,C342,R202,2024-04-09,Hyderabad,1106.47,Credit Card,1,39
O5131,C238,R216,2023-01-07,Pune,786.13,COD,2,42
O5132,C414,R277,2024-03-29,Pune,1151.5,Net Banking,3,30
O5133,C395,R245,2024-09-25,Delhi,821.41,Net Banking,4,56
O5134,C205,R234,2023-09-01,Bangalore,221.08,Net Banking,4,53
O5135,C658,R328,2024-04-06,Pune,1129.51,COD,2,30
O5136,C521,R311,2023-04-10,Mumbai,1266.52,COD,3,50
O5137,C694,R331,2024-01-02,Chennai,1364.94,UPI,5,26
O5138,C394,R260,2024-07-06,Delhi,900.79,Credit Card,3,26
O5139,C375,R296,2023-02-01,Bangalore,1155.02,Debit Card,2,48
O5140,C494,R344,2024-03-03,Mumbai,1152.86,Debit Card,3,52
O5141,C811,R289,2023-11-04,Hyderabad,318.05,Credit Card,4,34
O5142,C134,R335,2023-10-17,Pune,329.91,UPI,5,29
O5143,C757,R258,2024-10-10,Mumbai,199.24,Credit Card,2,36
O5144,C410,R217,2024-09-15,Bangalore,547.88,UPI,2,30
O5145,C798,R294,2024-05-18,Delhi,762.91,UPI,1,38
O5146,C752,R215,2023-05-18,Mumbai,1497.06,Net Banking,5,17
O5147,C391,R209,2024-03-27,Delhi,703.39,Credit Card,2,15
O5148,C674,R303,2024-10-01,Hyderabad,1116.74,Debit Card,3,58
O5149,C230,R275,2023-09-05,Bangalore,1070.76,COD,3,52
O5150,C825,R349,2023-11-20,Bangalore,386.27,COD,3,31
O5151,C438,R215,2024-08-21,Pune,181.91,Credit Card,3,55
O5152,C486,R211,2023-06-15,Chennai,864.41,COD,2,35
O5153,C680,R274,2023-11-23,Bangalore,1080.43,UPI,4,59
O5154,C773,R328,2023-01-02,Mumbai,1497.55,COD,5,27
O5155,C294,R226,2024-06-30,Mumbai,602.06,UPI,3,16
O5156,C650,R211,2023-01-18,Mumbai,1354.91,UPI,2,16
O5157,C425,R229,2023-10-22,Hyderabad,634.71,Debit Card,2,57
O5158,C410,R208,2024-03-23,Bangalore,1065.18,COD,3,39
O5159,C671,R252,2023-01-12,Bangalore,937.55,Debit Card,1,42
O5160,C421,R253,2023-03-20,Mumbai,174.17,COD,2,40
O5161,C388,R248,2023-06-13,Pune,209.74,UPI,5,49
O5162,C784,R203,2023-02-28,Pune,129.07,COD,5,42
O5163,C184,R278,2024-08-02,Bangalore,619.17,Debit Card,1,47
O5164,C662,R290,2023-10-22,Bangalore,1144.12,Net Banking,2,32
O5165,C308,R278,2023-06-11,Delhi,341.86,Debit Card,1,28
O5166,C114,R302,2024-07-01,Bangalore,948.19,Net Banking,2,55
O5167,C238,R310,2024-04-03,Mumbai,504.36,Credit Card,2,23
O5168,C594,R257,2023-03-02,Chennai,1215.79,Debit Card,1,58
O5169,C684,R281,2023-05-24,Hyderabad,1217.75,COD,4,44
O5170,C119,R331,2023-10-06,Bangalore,1185.58,Net Banking,3,17
O5171,C132,R221,2023-12-12,Bangalore,834.77,COD,3,48
O5172,C828,R330,2024-10-03,Mumbai,498.39,Net Banking,3,47
O5173,C172,R278,2023-07-30,Delhi,1233.22,Debit Card,1,41
O5174,C825,R298,2024-01-28,Chennai,360.54,Debit Card,2,23
O5175,C290,R237,2024-07-16,Bangalore,505.66,COD,2,27
O5176,C703,R316,2024-05-12,Pune,357.53,Debit Card,5,44
O5177,C361,R225,2023-07-14,Pune,1043.89,COD,2,30
O5178,C800,R335,2024-06-30,Pune,1060.73,UPI,4,56
O5179,C677,R249,2024-08-04,Hyderabad,1013.51,Net Banking,3,40
O5180,C434,R237,2024-03-21,Hyderabad,681.84,COD,4,19
O5181,C173,R337,2023-12-23,Chennai,240.24,Net Banking,3,41
O5182,C699,R241,2024-07-05,Bangalore,1375.64,UPI,1,29
O5183,C601,R236,2024-05-02,Bangalore,810.82,Net Banking,4,42
O5184,C102,R339,2024-06-04,Bangalore,669.76,COD,2,17
O5185,C109,R248,2023-12-15,Hyderabad,924.35,Debit Card,3,55
O5186,C761,R341,2024-05-09,Chennai,369.91,Net Banking,5,15
O5187,C315,R245,2024-10-11,Bangalore,285.57,Net Banking,4,15
O5188,C622,R228,2024-01-09,Mumbai,667.74,UPI,1,20
O5189,C486,R211,2023-03-06,Delhi,418.11,Credit Card,5,25
O5190,C803,R315,2023-02-03,Pune,442.01,Debit Card,1,30
O5191,C838,R281,2024-05-22,Pune,1349.52,COD,3,47
O5192,C893,R243,2023-04-09,Mumbai,843.06,UPI,4,38
O5193,C227,R201,2023-01-07,Bangalore,776.86,COD,1,46
O5194,C803,R216,2024-01-22,Chennai,1065.27,COD,5,24
O5195,C322,R337,2024-04-17,Chennai,1432.17,Net Banking,5,39
O5196,C584,R217,2023-05-21,Hyderabad,257.08,UPI,2,24
O5197,C518,R221,2024-05-12,Bangalore,1266.95,UPI,1,27
O5198,C118,R282,2023-11-27,Chennai,917.63,Debit Card,4,15
O5199,C850,R257,2024-05-31,Bangalore,304.63,Credit Card,4,49
O5200,C174,R252,2023-07-03,Pune,516.01,COD,2,28
O5201,C670,R200,2023-07-14,Pune,775.31,Debit Card,5,35
O5202,C740,R260,2023-12-20,Hyderabad,1067.65,Debit Card,1,52
O5203,C746,R230,2023-11-06,Pune,439.65,COD,5,15
O5204,C210,R265,2023-06-24,Bangalore,848.83,Net Banking,1,34
O5205,C477,R346,2023-08-14,Mumbai,1058.54,Net Banking,1,19
O5206,C781,R252,2024-01-22,Hyderabad,728.24,COD,1,54
O5207,C352,R294,2024-01-24,Mumbai,1308.24,UPI,5,58
O5208,C493,R349,2023-12-26,Bangalore,1317.24,Credit Card,5,46
O5209,C328,R222,2024-04-20,Hyderabad,758.97,Net Banking,5,15
O5210,C492,R342,2023-10-27,Mumbai,1462.1,Credit Card,3,59
O5211,C822,R330,2023-08-27,Hyderabad,205.82,Debit Card,5,55
O5212,C486,R286,2023-12-13,Bangalore,104.71,Debit Card,2,54
O5213,C559,R347,2024-07-11,Chennai,632.94,COD,3,59
O5214,C437,R324,2023-06-08,Hyderabad,941.54,COD,1,16
O5215,C487,R308,2023-12-12,Chennai,980.88,COD,4,45
O5216,C114,R239,2024-04-22,Bangalore,767.02,Net Banking,3,40
O5217,C334,R320,2024-10-11,Hyderabad,274.84,Credit Card,3,23
O5218,C468,R238,2024-09-24,Hyderabad,338.7,Debit Card,1,44
O5219,C620,R319,2023-06-24,Chennai,1293.01,Credit Card,5,22
O5220,C481,R217,2024-07-28,Pune,1315.08,Net Banking,5,19
O5221,C382,R342,2023-09-20,Chennai,1043.46,Credit Card,3,53
O5222,C421,R236,2024-03-30,Chennai,1029.91,Credit Card,5,18
O5223,C300,R204,2023-12-04,Chennai,936.75,COD,3,54
O5224,C844,R272,2023-08-21,Bangalore,384.1,Credit Card,4,50
O5225,C532,R334,2024-08-17,Delhi,699.55,Credit Card,4,35
O5226,C113,R240,2023-11-24,Chennai,1074.25,Credit Card,1,47
O5227,C119,R209,2023-04-29,Hyderabad,852.15,UPI,2,40
O5228,C877,R267,2023-08-14,Mumbai,126.01,Debit Card,2,54
O5229,C285,R223,2024-01-12,Pune,1434.98,Debit Card,5,53
O5230,C757,R277,2023-04-30,Chennai,1282.74,Credit Card,2,25
O5231,C157,R344,2023-11-07,Chennai,464.76,COD,4,35
O5232,C840,R308,2024-06-30,Pune,963.04,COD,1,36
O5233,C809,R223,2024-04-25,Chennai,1392.54,COD,4,51
O5234,C571,R206,2024-07-28,Hyderabad,234.42,Debit Card,3,21
O5235,C108,R272,2023-04-25,Delhi,804.24,Net Banking,5,56
O5236,C314,R306,2023-03-08,Chennai,738.74,Credit Card,5,27
O5237,C440,R298,2024-02-05,Pune,674.29,Debit Card,2,34
O5238,C486,R321,2024-03-29,Chennai,1269.82,COD,3,29
O5239,C348,R211,2024-01-25,Bangalore,632.9,Debit Card,2,52
O5240,C126,R284,2024-05-08,Hyderabad,189.13,Debit Card,2,48
O5241,C584,R202,2023-02-25,Hyderabad,192.17,Debit Card,2,50
O5242,C535,R278,2023-12-09,Delhi,159.84,COD,3,39
O5243,C332,R284,2024-05-14,Bangalore,672.8,Net Banking,2,43
O5244,C132,R209,2023-06-17,Bangalore,1105.77,UPI,5,42
O5245,C891,R232,2024-05-01,Delhi,385.21,Credit Card,2,28
O5246,C503,R245,2023-09-13,Mumbai,1005.06,Credit Card,3,18
O5247,C718,R258,2024-04-12,Chennai,1061.92,Debit Card,3,52
O5248,C484,R251,2023-03-18,Bangalore,457.28,Net Banking,4,21
O5249,C136,R205,2023-10-25,Mumbai,940.78,COD,2,27
O5250,C361,R329,2024-05-20,Mumbai,1058.82,UPI,3,31
O5251,C371,R228,2023-11-23,Hyderabad,753.26,UPI,2,43
O5252,C787,R318,2023-05-30,Chennai,571.4,Debit Card,1,31
O5253,C641,R296,2023-01-27,Hyderabad,966.81,Debit Card,5,50
O5254,C328,R267,2024-07-02,Pune,1468.99,COD,5,33
O5255,C873,R259,2024-08-16,Hyderabad,697.58,COD,2,40
O5256,C371,R323,2023-09-27,Bangalore,648.43,COD,5,59
O5257,C895,R283,2023-08-10,Bangalore,749.97,Debit Card,5,23
O5258,C892,R240,2023-12-02,Chennai,206.71,Net Banking,1,16
O5259,C261,R312,2024-01-14,Mumbai,874.43,Debit Card,5,34
O5260,C363,R264,2024-09-22,Bangalore,560.18,Debit Card,5,37
O5261,C507,R278,2024-09-06,Hyderabad,269.99,UPI,3,32
O5262,C651,R262,2024-06-20,Hyderabad,752.76,COD,5,40
O5263,C538,R347,2023-07-19,Chennai,104.74,Credit Card,2,39
O5264,C874,R317,2024-03-16,Hyderabad,662.5,COD,5,31
O5265,C695,R236,2023-01-29,Delhi,248.03,Net Banking,2,53
O5266,C271,R263,2024-03-26,Chennai,134.01,Net Banking,5,24
O5267,C187,R285,2024-10-01,Chennai,1254.27,COD,2,39
O5268,C670,R332,2023-08-29,Bangalore,1382.75,COD,5,42
O5269,C230,R233,2024-10-07,Chennai,390.74,Debit Card,2,40
O5270,C742,R238,2024-07-22,Pune,855.02,Credit Card,5,26
O5271,C362,R266,2024-06-13,Bangalore,489.14,Debit Card,1,58
O5272,C375,R261,2023-10-11,Bangalore,791.01,UPI,3,33
O5273,C112,R287,2023-06-23,Delhi,711.28,UPI,3,37
O5274,C677,R330,2024-09-05,Bangalore,476.67,Net Banking,3,28
O5275,C194,R308,2023-04-04,Mumbai,1080.55,Net Banking,3,31
O5276,C732,R288,2024-06-18,Hyderabad,277.09,Credit Card,1,29
O5277,C511,R266,2023-02-17,Hyderabad,174.3,Net Banking,1,35
O5278,C740,R278,2024-03-29,Chennai,1174.75,UPI,5,52
O5279,C579,R228,2024-08-13,Delhi,1032.3,Credit Card,1,44
O5280,C177,R273,2023-11-07,Hyderabad,797.94,UPI,3,33
O5281,C725,R231,2023-07-31,Mumbai,754.91,COD,4,46
O5282,C170,R286,2023-07-07,Delhi,796.38,COD,5,43
O5283,C501,R238,2024-06-06,Pune,711.83,Credit Card,2,36
O5284,C241,R336,2023-11-13,Hyderabad,650.05,Debit Card,3,34
O5285,C715,R300,2023-01-19,Bangalore,799.57,Net Banking,3,52
O5286,C835,R341,2023-11-16,Mumbai,839.92,Credit Card,3,52
O5287,C558,R267,2024-06-07,Mumbai,1068.66,Net Banking,1,50
O5288,C538,R347,2023-11-01,Hyderabad,1095.69,UPI,2,15
O5289,C724,R227,2024-07-28,Chennai,628.68,Debit Card,5,33
O5290,C104,R213,2023-06-01,Pune,678.96,Net Banking,3,57
O5291,C838,R276,2023-03-27,Bangalore,623.18,COD,2,40
O5292,C264,R315,2024-02-04,Pune,851.15,COD,4,21
O5293,C888,R227,2023-08-01,Pune,734.69,UPI,1,48
O5294,C701,R288,2024-01-11,Hyderabad,1345.44,Credit Card,3,50
O5295,C733,R231,2024-04-15,Bangalore,1074.91,Net Banking,2,20
O5296,C643,R336,2024-08-28,Hyderabad,1358.12,UPI,2,51
O5297,C494,R294,2024-02-22,Hyderabad,1092.79,COD,3,36
O5298,C571,R216,2024-01-12,Chennai,1459.39,COD,2,23
O5299,C141,R316,2023-02-04,Mumbai,990.03,COD,2,57
O5300,C609,R276,2023-10-15,Chennai,1448.97,Debit Card,5,43
O5301,C612,R254,2024-10-10,Chennai,321.44,Debit Card,1,31
O5302,C824,R209,2024-01-25,Hyderabad,173.47,COD,5,27
O5303,C518,R279,2024-05-27,Chennai,910.78,Credit Card,1,31
O5304,C173,R333,2023-04-12,Chennai,1476.89,Debit Card,1,24
O5305,C355,R315,2023-12-12,Delhi,684.65,Net Banking,5,39
O5306,C642,R278,2023-08-17,Bangalore,396.86,Debit Card,3,32
O5307,C297,R259,2023-05-22,Mumbai,830.16,Net Banking,2,58
O5308,C332,R241,2023-09-29,Bangalore,1008.32,Debit Card,4,29
O5309,C773,R315,2024-06-01,Mumbai,541.25,COD,5,41
O5310,C579,R308,2024-08-19,Delhi,1100.68,Net Banking,5,33
O5311,C521,R270,2023-07-02,Hyderabad,1465.16,Credit Card,3,29
O5312,C368,R301,2024-01-10,Mumbai,1355.75,Debit Card,2,59
O5313,C699,R212,2023-06-17,Mumbai,508.22,Debit Card,5,21
O5314,C338,R214,2023-02-03,Mumbai,557.41,COD,4,57
O5315,C701,R235,2023-04-06,Delhi,620.16,Net Banking,2,54
O5316,C170,R214,2024-09-08,Bangalore,652.37,COD,5,30
O5317,C803,R316,2024-04-27,Delhi,240.45,Net Banking,5,38
O5318,C513,R274,2023-12-21,Mumbai,1166.75,Debit Card,1,37
O5319,C469,R255,2023-08-03,Chennai,611.47,Debit Card,1,25
O5320,C596,R294,2023-09-26,Mumbai,1331.75,Debit Card,5,38
O5321,C609,R331,2023-02-10,Chennai,1397.72,Debit Card,3,19
O5322,C205,R251,2024-06-14,Hyderabad,134.2,UPI,1,53
O5323,C718,R337,2024-08-24,Delhi,1483.9,Debit Card,5,44
O5324,C328,R283,2023-07-01,Chennai,1094.03,Debit Card,2,30
O5325,C831,R228,2023-06-06,Delhi,828.55,Net Banking,4,34
O5326,C772,R252,2023-02-25,Pune,645.34,Debit Card,1,43
O5327,C388,R220,2023-05-18,Bangalore,825.93,Debit Card,5,31
O5328,C758,R311,2023-11-15,Pune,554.47,Net Banking,1,33
O5329,C396,R337,2024-07-03,Chennai,971.76,Debit Card,2,40
O5330,C184,R275,2023-03-29,Pune,230.17,Debit Card,3,29
O5331,C870,R229,2023-07-19,Bangalore,969.57,COD,5,39
O5332,C640,R324,2023-10-21,Chennai,485.48,UPI,2,29
O5333,C486,R250,2023-11-15,Hyderabad,124.69,Net Banking,4,34
O5334,C431,R345,2024-03-05,Hyderabad,873.79,COD,5,44
O5335,C374,R277,2023-12-13,Bangalore,909.83,Credit Card,4,35
O5336,C886,R221,2023-01-10,Bangalore,697.2,Credit Card,3,49
O5337,C207,R263,2023-01-04,Chennai,201.2,UPI,5,58
O5338,C365,R220,2023-10-18,Delhi,1350.68,Credit Card,5,20
O5339,C507,R328,2023-02-25,Chennai,956.0,UPI,2,51
O5340,C500,R306,2023-03-21,Delhi,262.0,Credit Card,1,25
O5341,C494,R315,2024-02-08,Delhi,815.3,Credit Card,5,37
O5342,C245,R323,2023-12-03,Delhi,796.16,COD,3,58
O5343,C218,R342,2024-03-24,Chennai,184.56,Credit Card,5,53
O5344,C310,R235,2023-10-23,Mumbai,949.6,UPI,5,23
O5345,C838,R246,2023-08-12,Mumbai,1231.66,Debit Card,5,32
O5346,C194,R231,2023-10-07,Hyderabad,1148.61,Debit Card,5,50
O5347,C718,R253,2024-07-15,Mumbai,384.16,Debit Card,3,54
O5348,C718,R222,2023-10-12,Mumbai,1307.21,UPI,2,50
O5349,C763,R201,2023-08-12,Delhi,579.56,UPI,1,42
O5350,C820,R309,2024-06-07,Delhi,1425.11,Debit Card,3,33
O5351,C320,R323,2023-06-21,Bangalore,200.45,Credit Card,3,44
O5352,C288,R266,2023-07-19,Delhi,780.69,Debit Card,4,52
O5353,C492,R270,2024-03-27,Chennai,935.97,Net Banking,1,29
O5354,C321,R228,2023-12-11,Bangalore,446.71,UPI,2,58
O5355,C699,R318,2024-05-21,Bangalore,1179.93,Net Banking,2,26
O5356,C622,R312,2024-01-21,Mumbai,977.65,Net Banking,4,16
O5357,C809,R244,2023-09-22,Delhi,125.35,UPI,4,23
O5358,C178,R215,2023-04-18,Mumbai,951.72,Debit Card,3,49
O5359,C838,R230,2023-07-13,Delhi,788.07,COD,2,15
O5360,C343,R249,2024-07-06,Mumbai,374.44,Net Banking,2,45
O5361,C511,R321,2023-05-19,Mumbai,1494.05,Debit Card,2,42
O5362,C469,R214,2023-03-31,Mumbai,1356.03,COD,3,59
O5363,C722,R248,2023-08-18,Chennai,509.51,Net Banking,2,51
O5364,C454,R209,2023-05-30,Hyderabad,857.5,Debit Card,5,21
O5365,C860,R219,2023-12-26,Mumbai,543.1,Net Banking,4,30
O5366,C828,R269,2023-03-07,Pune,1185.69,Debit Card,4,28
O5367,C808,R207,2024-06-07,Pune,1402.46,Credit Card,4,47
O5368,C170,R233,2024-05-18,Pune,602.36,Credit Card,4,20
O5369,C798,R203,2024-08-14,Chennai,1227.82,UPI,5,35
O5370,C739,R307,2024-07-25,Bangalore,797.77,COD,1,24
O5371,C185,R223,2023-01-03,Mumbai,655.21,Net Banking,2,46
